invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax,total,date,time,payment,cogs,gross_margin_pct,gross_income,rating,customer_id,Year,Month,Month_Name,Quarter,Weekday,age,annual_income,social_class
292-25-1386,C,Naypyitaw,Member,Female,Home and lifestyle,200,1,0.05,210.0,2021-12-16,19:03:00,Cash,200,6.014,10.0,8.0,CUST-0052,2021,12,Dec,4,Thursday,23,112322,Middle
521-73-5968,A,Yangon,Normal,Female,Food and beverages,15,3,0.05,47.25,2021-12-17,18:40:00,Ewallet,45,2.064,2.25,9.4,CUST-0918,2021,12,Dec,4,Friday,58,135830,Upper
697-56-3487,C,Naypyitaw,Member,Male,Fashion accessories,120,5,0.05,630.0,2021-12-17,21:28:00,Cash,600,18.089,30.0,9.6,CUST-0075,2021,12,Dec,4,Friday,29,73257,Middle
830-96-2828,C,Naypyitaw,Normal,Female,Sports and travel,180,6,0.05,1134.0,2021-12-18,19:08:00,Ewallet,1080,15.045,54.0,4.6,CUST-0141,2021,12,Dec,4,Saturday,61,127801,Upper
152-22-3664,B,Naypyitaw,Normal,Male,Food and beverages,15,2,0.05,31.5,2021-12-19,20:20:00,Ewallet,30,2.064,1.5,7.1,CUST-0202,2021,12,Dec,4,Sunday,48,89433,Middle
324-68-7959,B,Mandalay,Normal,Female,Health and beauty,90,8,0.05,756.0,2021-12-19,10:01:00,Ewallet,720,12.065,36.0,9.4,CUST-0113,2021,12,Dec,4,Sunday,52,50954,Middle
924-45-4667,C,Yangon,Normal,Female,Health and beauty,90,5,0.05,472.5,2021-12-19,18:14:00,Ewallet,450,12.065,22.5,9.3,CUST-0384,2021,12,Dec,4,Sunday,57,118006,Middle
247-26-3442,A,Yangon,Member,Female,Electronic accessories,30,6,0.05,189.0,2021-12-20,19:43:00,Credit card,180,12.423,9.0,6.8,CUST-0181,2021,12,Dec,4,Monday,42,142947,Upper
129-25-6576,A,Mandalay,Member,Male,Health and beauty,90,7,0.05,661.5,2021-12-21,17:45:00,Cash,630,12.065,31.5,6.4,CUST-0180,2021,12,Dec,4,Tuesday,39,54277,Middle
157-67-3870,A,Naypyitaw,Normal,Male,Electronic accessories,30,6,0.05,189.0,2021-12-21,18:20:00,Cash,180,12.423,9.0,5.4,CUST-0146,2021,12,Dec,4,Tuesday,30,125612,Middle
211-57-9165,C,Mandalay,Normal,Female,Electronic accessories,30,10,0.05,315.0,2021-12-22,10:10:00,Ewallet,300,12.423,15.0,4.7,CUST-0987,2021,12,Dec,4,Wednesday,62,66642,Middle
347-74-8231,A,Yangon,Member,Female,Fashion accessories,120,9,0.05,1134.0,2021-12-22,14:04:00,Ewallet,1080,18.089,54.0,9.1,CUST-0510,2021,12,Dec,4,Wednesday,42,46934,Lower
852-31-2754,B,Yangon,Normal,Female,Fashion accessories,120,9,0.05,1134.0,2021-12-23,21:28:00,Ewallet,1080,18.089,54.0,8.6,CUST-0505,2021,12,Dec,4,Thursday,23,57423,Middle
111-65-1775,C,Naypyitaw,Member,Male,Sports and travel,180,7,0.05,1323.0,2021-12-24,15:57:00,Ewallet,1260,15.045,63.0,7.6,CUST-0609,2021,12,Dec,4,Friday,48,112038,Middle
753-21-2957,A,Mandalay,Member,Male,Sports and travel,180,10,0.05,1890.0,2021-12-24,20:40:00,Cash,1800,15.045,90.0,6.8,CUST-0286,2021,12,Dec,4,Friday,50,143135,Upper
757-54-4535,A,Yangon,Normal,Male,Fashion accessories,120,7,0.05,882.0,2021-12-24,17:47:00,Credit card,840,18.089,42.0,4.5,CUST-0090,2021,12,Dec,4,Friday,54,110574,Middle
259-33-6541,C,Naypyitaw,Member,Male,Electronic accessories,30,3,0.05,94.5,2021-12-25,12:54:00,Cash,90,12.423,4.5,6.9,CUST-0695,2021,12,Dec,4,Saturday,27,100846,Middle
848-23-6768,A,Mandalay,Normal,Female,Food and beverages,15,6,0.05,94.5,2021-12-25,14:42:00,Cash,90,2.064,4.5,6.9,CUST-0160,2021,12,Dec,4,Saturday,18,55749,Middle
491-92-5353,C,Yangon,Member,Male,Electronic accessories,30,2,0.05,63.0,2021-12-26,16:38:00,Ewallet,60,12.423,3.0,9.9,CUST-0048,2021,12,Dec,4,Sunday,52,101415,Middle
133-83-4748,B,Yangon,Normal,Female,Sports and travel,180,7,0.05,1323.0,2022-01-01,19:42:00,Cash,1260,15.045,63.0,4.6,CUST-0803,2022,1,Jan,1,Saturday,58,137499,Upper
887-50-3514,A,Yangon,Normal,Female,Health and beauty,90,10,0.05,945.0,2022-01-02,12:53:00,Cash,900,12.065,45.0,4.2,CUST-0328,2022,1,Jan,1,Sunday,63,73615,Middle
959-17-1895,C,Yangon,Normal,Male,Food and beverages,15,4,0.05,63.0,2022-01-03,14:39:00,Cash,60,2.064,3.0,5.1,CUST-0864,2022,1,Jan,1,Monday,46,107880,Middle
751-77-1402,A,Yangon,Member,Male,Sports and travel,180,10,0.05,1890.0,2022-01-07,10:13:00,Ewallet,1800,15.045,90.0,4.1,CUST-0771,2022,1,Jan,1,Friday,61,87388,Middle
856-96-3313,C,Yangon,Member,Female,Sports and travel,180,7,0.05,1323.0,2022-01-08,21:19:00,Credit card,1260,15.045,63.0,6.3,CUST-0071,2022,1,Jan,1,Saturday,22,118323,Middle
665-65-7969,C,Yangon,Normal,Male,Home and lifestyle,200,5,0.05,1050.0,2022-01-09,11:59:00,Cash,1000,6.014,50.0,7.8,CUST-0938,2022,1,Jan,1,Sunday,48,75267,Middle
850-11-9756,C,Mandalay,Member,Male,Home and lifestyle,200,5,0.05,1050.0,2022-01-11,15:24:00,Ewallet,1000,6.014,50.0,7.3,CUST-0265,2022,1,Jan,1,Tuesday,60,104044,Middle
201-89-5740,B,Yangon,Normal,Male,Electronic accessories,30,4,0.05,126.0,2022-01-12,20:45:00,Ewallet,120,12.423,6.0,6.6,CUST-0595,2022,1,Jan,1,Wednesday,22,19018,Lower
843-87-1350,A,Yangon,Normal,Female,Home and lifestyle,200,9,0.05,1890.0,2022-01-15,15:17:00,Credit card,1800,6.014,90.0,6.1,CUST-0411,2022,1,Jan,1,Saturday,30,108157,Middle
872-20-8513,B,Yangon,Member,Male,Health and beauty,90,4,0.05,378.0,2022-01-16,21:49:00,Ewallet,360,12.065,18.0,4.5,CUST-0912,2022,1,Jan,1,Sunday,46,107352,Middle
836-74-8641,C,Mandalay,Normal,Female,Fashion accessories,120,7,0.05,882.0,2022-01-19,11:02:00,Cash,840,18.089,42.0,4.5,CUST-0216,2022,1,Jan,1,Wednesday,22,75165,Middle
914-33-4632,C,Yangon,Member,Female,Health and beauty,90,9,0.05,850.5,2022-01-24,17:10:00,Cash,810,12.065,40.5,8.7,CUST-0514,2022,1,Jan,1,Monday,57,81871,Middle
210-41-8934,A,Yangon,Normal,Female,Health and beauty,90,7,0.05,661.5,2022-01-27,15:41:00,Cash,630,12.065,31.5,5.7,CUST-0566,2022,1,Jan,1,Thursday,31,66830,Middle
476-93-3039,C,Yangon,Member,Female,Electronic accessories,30,9,0.05,283.5,2022-02-01,21:03:00,Ewallet,270,12.423,13.5,10.0,CUST-0940,2022,2,Feb,1,Tuesday,40,36637,Lower
839-97-9770,B,Yangon,Normal,Male,Fashion accessories,120,2,0.05,252.0,2022-02-02,11:52:00,Ewallet,240,18.089,12.0,6.4,CUST-0832,2022,2,Feb,1,Wednesday,44,124917,Middle
659-61-9872,B,Yangon,Normal,Male,Fashion accessories,120,7,0.05,882.0,2022-02-03,15:21:00,Credit card,840,18.089,42.0,8.8,CUST-0374,2022,2,Feb,1,Thursday,54,48308,Lower
689-71-8882,A,Naypyitaw,Member,Male,Electronic accessories,30,4,0.05,126.0,2022-02-03,14:38:00,Ewallet,120,12.423,6.0,4.7,CUST-0551,2022,2,Feb,1,Thursday,40,112325,Middle
197-65-7934,C,Yangon,Member,Female,Sports and travel,180,8,0.05,1512.0,2022-02-05,20:16:00,Credit card,1440,15.045,72.0,6.3,CUST-0177,2022,2,Feb,1,Saturday,53,87766,Middle
248-63-4229,C,Yangon,Normal,Male,Food and beverages,15,4,0.05,63.0,2022-02-06,20:39:00,Credit card,60,2.064,3.0,8.0,CUST-0012,2022,2,Feb,1,Sunday,28,44706,Lower
604-93-1174,B,Yangon,Normal,Male,Home and lifestyle,200,8,0.05,1680.0,2022-02-06,13:13:00,Credit card,1600,6.014,80.0,4.9,CUST-0710,2022,2,Feb,1,Sunday,59,36805,Lower
275-58-1734,C,Naypyitaw,Normal,Female,Fashion accessories,120,7,0.05,882.0,2022-02-09,17:40:00,Credit card,840,18.089,42.0,4.7,CUST-0347,2022,2,Feb,1,Wednesday,58,73221,Middle
395-18-6617,C,Yangon,Member,Female,Sports and travel,180,10,0.05,1890.0,2022-02-09,13:19:00,Ewallet,1800,15.045,90.0,6.1,CUST-0442,2022,2,Feb,1,Wednesday,29,15736,Lower
597-55-2036,A,Yangon,Normal,Female,Fashion accessories,120,7,0.05,882.0,2022-02-09,15:41:00,Ewallet,840,18.089,42.0,6.4,CUST-0914,2022,2,Feb,1,Wednesday,34,139168,Upper
219-87-2688,A,Mandalay,Member,Female,Sports and travel,180,3,0.05,567.0,2022-02-10,13:56:00,Ewallet,540,15.045,27.0,6.9,CUST-0747,2022,2,Feb,1,Thursday,35,56894,Middle
504-30-6374,B,Mandalay,Member,Female,Health and beauty,90,1,0.05,94.5,2022-02-12,13:09:00,Credit card,90,12.065,4.5,9.8,CUST-0506,2022,2,Feb,1,Saturday,39,53640,Middle
168-52-2397,C,Mandalay,Normal,Female,Health and beauty,90,8,0.05,756.0,2022-02-13,16:01:00,Credit card,720,12.065,36.0,7.1,CUST-0722,2022,2,Feb,1,Sunday,25,20039,Lower
241-56-9771,B,Naypyitaw,Member,Male,Electronic accessories,30,9,0.05,283.5,2022-02-14,11:13:00,Cash,270,12.423,13.5,8.3,CUST-0764,2022,2,Feb,1,Monday,46,26254,Lower
532-44-5926,A,Naypyitaw,Normal,Male,Electronic accessories,30,7,0.05,220.5,2022-02-15,19:10:00,Ewallet,210,12.423,10.5,9.1,CUST-0482,2022,2,Feb,1,Tuesday,33,55070,Middle
831-85-1444,A,Yangon,Member,Male,Fashion accessories,120,4,0.05,504.0,2022-02-15,15:23:00,Cash,480,18.089,24.0,5.3,CUST-0581,2022,2,Feb,1,Tuesday,63,143195,Upper
239-16-3132,C,Naypyitaw,Member,Male,Food and beverages,15,1,0.05,15.75,2022-02-16,19:17:00,Credit card,15,2.064,0.75,4.7,CUST-0198,2022,2,Feb,1,Wednesday,27,24788,Lower
356-18-6202,B,Naypyitaw,Normal,Male,Home and lifestyle,200,5,0.05,1050.0,2022-02-18,17:48:00,Credit card,1000,6.014,50.0,4.1,CUST-0573,2022,2,Feb,1,Friday,54,41263,Lower
466-87-8046,B,Mandalay,Member,Female,Sports and travel,180,6,0.05,1134.0,2022-02-18,15:00:00,Ewallet,1080,15.045,54.0,8.2,CUST-0576,2022,2,Feb,1,Friday,59,41367,Lower
472-91-2475,A,Mandalay,Normal,Male,Home and lifestyle,200,6,0.05,1260.0,2022-02-18,17:00:00,Credit card,1200,6.014,60.0,6.0,CUST-0426,2022,2,Feb,1,Friday,27,50565,Lower
492-59-6883,C,Yangon,Member,Male,Health and beauty,90,5,0.05,472.5,2022-02-21,15:32:00,Cash,450,12.065,22.5,9.7,CUST-0343,2022,2,Feb,1,Monday,55,96483,Middle
869-91-3950,C,Yangon,Member,Female,Food and beverages,15,2,0.05,31.5,2022-02-21,20:46:00,Credit card,30,2.064,1.5,5.7,CUST-0108,2022,2,Feb,1,Monday,44,122640,Middle
392-49-5690,C,Naypyitaw,Member,Male,Sports and travel,180,2,0.05,378.0,2022-02-22,21:45:00,Ewallet,360,15.045,18.0,9.1,CUST-0552,2022,2,Feb,1,Tuesday,36,105938,Middle
589-15-5470,A,Yangon,Normal,Male,Sports and travel,180,4,0.05,756.0,2022-02-22,14:58:00,Cash,720,15.045,36.0,6.7,CUST-0752,2022,2,Feb,1,Tuesday,25,92200,Middle
301-57-3076,B,Yangon,Member,Male,Food and beverages,15,1,0.05,15.75,2022-02-24,18:48:00,Credit card,15,2.064,0.75,6.3,CUST-0709,2022,2,Feb,1,Thursday,57,94690,Middle
379-60-9864,B,Mandalay,Member,Female,Health and beauty,90,10,0.05,945.0,2022-02-25,14:25:00,Ewallet,900,12.065,45.0,8.2,CUST-0934,2022,2,Feb,1,Friday,59,147938,Upper
509-83-1093,B,Yangon,Member,Female,Sports and travel,180,3,0.05,567.0,2022-02-26,18:49:00,Credit card,540,15.045,27.0,5.7,CUST-0854,2022,2,Feb,1,Saturday,53,131280,Upper
314-39-6157,A,Yangon,Member,Female,Fashion accessories,120,7,0.05,882.0,2022-03-02,12:21:00,Ewallet,840,18.089,42.0,7.8,CUST-0269,2022,3,Mar,1,Wednesday,66,115083,Middle
463-24-2303,A,Yangon,Member,Female,Home and lifestyle,200,8,0.05,1680.0,2022-03-03,18:25:00,Ewallet,1600,6.014,80.0,7.1,CUST-0410,2022,3,Mar,1,Thursday,66,33730,Lower
335-75-7057,A,Naypyitaw,Normal,Male,Fashion accessories,120,10,0.05,1260.0,2022-03-04,12:30:00,Credit card,1200,18.089,60.0,4.7,CUST-0203,2022,3,Mar,1,Friday,18,57819,Middle
794-20-1427,B,Naypyitaw,Normal,Female,Home and lifestyle,200,6,0.05,1260.0,2022-03-07,20:35:00,Cash,1200,6.014,60.0,4.9,CUST-0828,2022,3,Mar,1,Monday,38,15777,Lower
444-90-9957,B,Mandalay,Member,Female,Fashion accessories,120,2,0.05,252.0,2022-03-09,13:50:00,Ewallet,240,18.089,12.0,4.4,CUST-0510,2022,3,Mar,1,Wednesday,42,46934,Lower
445-39-2317,C,Naypyitaw,Member,Female,Food and beverages,15,1,0.05,15.75,2022-03-09,16:02:00,Ewallet,15,2.064,0.75,5.9,CUST-0281,2022,3,Mar,1,Wednesday,67,130610,Upper
804-39-8815,C,Naypyitaw,Normal,Male,Electronic accessories,30,10,0.05,315.0,2022-03-10,19:09:00,Ewallet,300,12.423,15.0,8.2,CUST-0508,2022,3,Mar,1,Thursday,40,116161,Middle
128-12-7483,B,Naypyitaw,Normal,Female,Health and beauty,90,5,0.05,472.5,2022-03-11,10:31:00,Ewallet,450,12.065,22.5,5.2,CUST-0021,2022,3,Mar,1,Friday,61,94617,Middle
635-49-8108,A,Mandalay,Member,Female,Sports and travel,180,3,0.05,567.0,2022-03-12,20:52:00,Ewallet,540,15.045,27.0,5.6,CUST-0978,2022,3,Mar,1,Saturday,26,23579,Lower
818-75-3927,A,Yangon,Normal,Female,Health and beauty,90,3,0.05,283.5,2022-03-13,20:43:00,Credit card,270,12.065,13.5,5.5,CUST-0708,2022,3,Mar,1,Sunday,53,51054,Middle
178-85-1629,A,Mandalay,Member,Female,Home and lifestyle,200,4,0.05,840.0,2022-03-14,12:56:00,Ewallet,800,6.014,40.0,8.2,CUST-0292,2022,3,Mar,1,Monday,23,138789,Upper
293-85-9205,B,Mandalay,Normal,Male,Home and lifestyle,200,10,0.05,2100.0,2022-03-14,14:21:00,Credit card,2000,6.014,100.0,9.4,CUST-0740,2022,3,Mar,1,Monday,40,25564,Lower
910-87-5172,A,Naypyitaw,Member,Female,Home and lifestyle,200,2,0.05,420.0,2022-03-14,16:38:00,Credit card,400,6.014,20.0,9.2,CUST-0138,2022,3,Mar,1,Monday,38,83318,Middle
726-77-6389,C,Mandalay,Member,Male,Sports and travel,180,10,0.05,1890.0,2022-03-16,16:30:00,Ewallet,1800,15.045,90.0,7.7,CUST-0502,2022,3,Mar,1,Wednesday,59,38937,Lower
399-26-9258,C,Yangon,Member,Female,Sports and travel,180,3,0.05,567.0,2022-03-17,12:44:00,Ewallet,540,15.045,27.0,4.3,CUST-0666,2022,3,Mar,1,Thursday,44,100837,Middle
771-67-5630,A,Naypyitaw,Member,Male,Home and lifestyle,200,8,0.05,1680.0,2022-03-19,10:53:00,Cash,1600,6.014,80.0,9.2,CUST-0186,2022,3,Mar,1,Saturday,38,148781,Upper
919-16-4018,C,Mandalay,Member,Male,Food and beverages,15,1,0.05,15.75,2022-03-19,13:32:00,Credit card,15,2.064,0.75,7.2,CUST-0812,2022,3,Mar,1,Saturday,68,92115,Middle
959-10-6048,A,Yangon,Member,Female,Electronic accessories,30,3,0.05,94.5,2022-03-20,20:35:00,Cash,90,12.423,4.5,5.0,CUST-0197,2022,3,Mar,1,Sunday,35,39703,Lower
678-84-9632,C,Mandalay,Normal,Female,Sports and travel,180,7,0.05,1323.0,2022-03-21,20:11:00,Credit card,1260,15.045,63.0,7.3,CUST-0775,2022,3,Mar,1,Monday,46,59518,Middle
666-54-8975,B,Naypyitaw,Member,Female,Fashion accessories,120,7,0.05,882.0,2022-03-22,12:11:00,Cash,840,18.089,42.0,9.7,CUST-0925,2022,3,Mar,1,Tuesday,26,118379,Middle
412-32-3981,C,Mandalay,Normal,Male,Health and beauty,90,7,0.05,661.5,2022-03-23,20:57:00,Ewallet,630,12.065,31.5,9.6,CUST-0780,2022,3,Mar,1,Wednesday,41,65639,Middle
592-37-6491,B,Yangon,Member,Male,Health and beauty,90,9,0.05,850.5,2022-03-23,11:21:00,Credit card,810,12.065,40.5,4.8,CUST-0055,2022,3,Mar,1,Wednesday,46,49133,Lower
973-76-1295,A,Mandalay,Normal,Female,Sports and travel,180,1,0.05,189.0,2022-03-23,17:55:00,Credit card,180,15.045,9.0,6.4,CUST-0188,2022,3,Mar,1,Wednesday,51,16478,Lower
697-61-8215,A,Naypyitaw,Member,Female,Food and beverages,15,3,0.05,47.25,2022-03-27,13:25:00,Cash,45,2.064,2.25,5.8,CUST-0591,2022,3,Mar,1,Sunday,63,96997,Middle
281-98-5008,A,Yangon,Normal,Male,Electronic accessories,30,5,0.05,157.5,2022-03-28,17:13:00,Ewallet,150,12.423,7.5,5.9,CUST-0451,2022,3,Mar,1,Monday,19,31737,Lower
862-41-4108,C,Yangon,Member,Male,Food and beverages,15,2,0.05,31.5,2022-04-01,18:11:00,Cash,30,2.064,1.5,9.4,CUST-0479,2022,4,Apr,2,Friday,19,62321,Middle
350-99-2238,B,Mandalay,Normal,Male,Home and lifestyle,200,3,0.05,630.0,2022-04-03,12:18:00,Credit card,600,6.014,30.0,4.5,CUST-0189,2022,4,Apr,2,Sunday,43,48524,Lower
474-10-1405,A,Mandalay,Member,Female,Food and beverages,15,3,0.05,47.25,2022-04-03,17:55:00,Ewallet,45,2.064,2.25,8.2,CUST-0046,2022,4,Apr,2,Sunday,57,101123,Middle
645-12-1668,C,Mandalay,Normal,Male,Sports and travel,180,5,0.05,945.0,2022-04-03,16:04:00,Credit card,900,15.045,45.0,8.7,CUST-0737,2022,4,Apr,2,Sunday,59,28316,Lower
559-83-8737,C,Mandalay,Member,Female,Sports and travel,180,1,0.05,189.0,2022-04-04,10:20:00,Cash,180,15.045,9.0,5.8,CUST-0176,2022,4,Apr,2,Monday,58,33400,Lower
569-48-5661,C,Naypyitaw,Member,Male,Fashion accessories,120,1,0.05,126.0,2022-04-04,14:37:00,Ewallet,120,18.089,6.0,6.4,CUST-0496,2022,4,Apr,2,Monday,24,83102,Middle
172-76-7047,B,Yangon,Member,Male,Health and beauty,90,10,0.05,945.0,2022-04-05,16:17:00,Cash,900,12.065,45.0,7.4,CUST-0405,2022,4,Apr,2,Tuesday,66,104388,Middle
433-51-5293,B,Yangon,Normal,Male,Food and beverages,15,10,0.05,157.5,2022-04-05,13:03:00,Ewallet,150,2.064,7.5,5.2,CUST-0515,2022,4,Apr,2,Tuesday,67,109093,Middle
382-47-5519,B,Yangon,Normal,Female,Fashion accessories,120,3,0.05,378.0,2022-04-09,18:25:00,Credit card,360,18.089,18.0,9.5,CUST-0106,2022,4,Apr,2,Saturday,29,50689,Lower
403-65-3524,B,Mandalay,Member,Male,Fashion accessories,120,9,0.05,1134.0,2022-04-10,10:44:00,Ewallet,1080,18.089,54.0,8.6,CUST-0443,2022,4,Apr,2,Sunday,43,29615,Lower
129-59-5667,A,Mandalay,Normal,Male,Food and beverages,15,10,0.05,157.5,2022-04-11,21:18:00,Ewallet,150,2.064,7.5,6.6,CUST-0329,2022,4,Apr,2,Monday,46,105420,Middle
585-91-8448,A,Yangon,Member,Male,Electronic accessories,30,3,0.05,94.5,2022-04-11,20:08:00,Cash,90,12.423,4.5,8.6,CUST-0468,2022,4,Apr,2,Monday,57,130253,Upper
298-18-2364,C,Yangon,Normal,Female,Sports and travel,180,2,0.05,378.0,2022-04-13,14:23:00,Credit card,360,15.045,18.0,8.2,CUST-0677,2022,4,Apr,2,Wednesday,18,37860,Lower
675-21-9627,B,Yangon,Normal,Male,Electronic accessories,30,3,0.05,94.5,2022-04-13,19:55:00,Ewallet,90,12.423,4.5,4.1,CUST-0910,2022,4,Apr,2,Wednesday,56,100049,Middle
779-11-6586,B,Mandalay,Member,Male,Home and lifestyle,200,9,0.05,1890.0,2022-04-13,17:39:00,Credit card,1800,6.014,90.0,7.9,CUST-0979,2022,4,Apr,2,Wednesday,43,17424,Lower
432-94-2369,C,Yangon,Member,Male,Home and lifestyle,200,7,0.05,1470.0,2022-04-14,17:20:00,Credit card,1400,6.014,70.0,8.6,CUST-0009,2022,4,Apr,2,Thursday,54,146172,Upper
193-95-6472,C,Yangon,Normal,Female,Fashion accessories,120,4,0.05,504.0,2022-04-16,18:46:00,Ewallet,480,18.089,24.0,5.3,CUST-0476,2022,4,Apr,2,Saturday,55,118777,Middle
677-92-1021,A,Yangon,Normal,Female,Health and beauty,90,10,0.05,945.0,2022-04-16,10:08:00,Credit card,900,12.065,45.0,8.4,CUST-0549,2022,4,Apr,2,Saturday,51,54840,Middle
206-27-7259,B,Mandalay,Normal,Female,Food and beverages,15,7,0.05,110.25,2022-04-19,14:16:00,Credit card,105,2.064,5.25,5.7,CUST-0822,2022,4,Apr,2,Tuesday,52,37645,Lower
179-71-3324,C,Mandalay,Normal,Male,Health and beauty,90,1,0.05,94.5,2022-04-21,13:17:00,Credit card,90,12.065,4.5,6.8,CUST-0839,2022,4,Apr,2,Thursday,58,124513,Middle
717-77-1909,A,Mandalay,Normal,Female,Fashion accessories,120,8,0.05,1008.0,2022-04-22,21:09:00,Credit card,960,18.089,48.0,7.2,CUST-0975,2022,4,Apr,2,Friday,25,57932,Middle
771-87-6988,B,Yangon,Normal,Male,Health and beauty,90,5,0.05,472.5,2022-04-26,15:03:00,Ewallet,450,12.065,22.5,6.7,CUST-0112,2022,4,Apr,2,Tuesday,53,106449,Middle
899-37-6032,A,Mandalay,Normal,Female,Electronic accessories,30,9,0.05,283.5,2022-04-26,15:14:00,Ewallet,270,12.423,13.5,4.8,CUST-0999,2022,4,Apr,2,Tuesday,66,23223,Lower
111-20-3104,C,Mandalay,Normal,Female,Food and beverages,15,7,0.05,110.25,2022-04-28,13:31:00,Ewallet,105,2.064,5.25,8.1,CUST-0946,2022,4,Apr,2,Thursday,23,79567,Middle
273-71-3413,C,Mandalay,Member,Male,Home and lifestyle,200,4,0.05,840.0,2022-04-28,13:11:00,Credit card,800,6.014,40.0,7.3,CUST-0620,2022,4,Apr,2,Thursday,29,96929,Middle
276-49-4640,A,Naypyitaw,Normal,Female,Home and lifestyle,200,8,0.05,1680.0,2022-04-28,17:31:00,Ewallet,1600,6.014,80.0,9.5,CUST-0427,2022,4,Apr,2,Thursday,43,141827,Upper
698-17-4745,A,Naypyitaw,Member,Male,Sports and travel,180,4,0.05,756.0,2022-05-01,21:13:00,Credit card,720,15.045,36.0,4.1,CUST-0950,2022,5,May,2,Sunday,53,137045,Upper
727-20-8401,A,Yangon,Normal,Male,Electronic accessories,30,1,0.05,31.5,2022-05-01,17:53:00,Ewallet,30,12.423,1.5,8.2,CUST-0376,2022,5,May,2,Sunday,62,144448,Upper
533-81-3437,A,Yangon,Member,Female,Sports and travel,180,2,0.05,378.0,2022-05-02,11:37:00,Cash,360,15.045,18.0,5.0,CUST-0460,2022,5,May,2,Monday,36,50185,Lower
583-34-3842,A,Yangon,Normal,Female,Fashion accessories,120,5,0.05,630.0,2022-05-02,11:25:00,Credit card,600,18.089,30.0,7.4,CUST-0593,2022,5,May,2,Monday,32,77545,Middle
263-83-7733,C,Naypyitaw,Normal,Male,Sports and travel,180,9,0.05,1701.0,2022-05-03,14:57:00,Credit card,1620,15.045,81.0,5.8,CUST-0730,2022,5,May,2,Tuesday,24,46993,Lower
268-35-8720,B,Naypyitaw,Normal,Male,Health and beauty,90,8,0.05,756.0,2022-05-03,21:27:00,Cash,720,12.065,36.0,9.6,CUST-0612,2022,5,May,2,Tuesday,35,143222,Upper
542-30-5080,B,Naypyitaw,Member,Male,Fashion accessories,120,8,0.05,1008.0,2022-05-03,16:31:00,Ewallet,960,18.089,48.0,7.4,CUST-0262,2022,5,May,2,Tuesday,29,147928,Upper
448-53-6733,C,Naypyitaw,Normal,Male,Sports and travel,180,2,0.05,378.0,2022-05-04,15:02:00,Credit card,360,15.045,18.0,8.1,CUST-0607,2022,5,May,2,Wednesday,24,90406,Middle
833-38-4792,C,Naypyitaw,Member,Male,Electronic accessories,30,5,0.05,157.5,2022-05-04,12:33:00,Credit card,150,12.423,7.5,4.8,CUST-0436,2022,5,May,2,Wednesday,21,131157,Upper
915-28-4400,B,Yangon,Member,Female,Health and beauty,90,10,0.05,945.0,2022-05-04,13:10:00,Credit card,900,12.065,45.0,4.6,CUST-0517,2022,5,May,2,Wednesday,50,149263,Upper
145-42-6315,A,Naypyitaw,Member,Male,Sports and travel,180,1,0.05,189.0,2022-05-05,12:53:00,Ewallet,180,15.045,9.0,9.4,CUST-0697,2022,5,May,2,Thursday,35,44765,Lower
917-77-1642,B,Mandalay,Member,Female,Health and beauty,90,8,0.05,756.0,2022-05-05,13:53:00,Cash,720,12.065,36.0,7.5,CUST-0606,2022,5,May,2,Thursday,55,103212,Middle
797-42-7201,B,Naypyitaw,Member,Male,Home and lifestyle,200,5,0.05,1050.0,2022-05-07,10:25:00,Ewallet,1000,6.014,50.0,8.2,CUST-0031,2022,5,May,2,Saturday,45,119434,Middle
168-91-5155,C,Mandalay,Member,Female,Fashion accessories,120,1,0.05,126.0,2022-05-09,16:08:00,Cash,120,18.089,6.0,5.4,CUST-0819,2022,5,May,2,Monday,47,119541,Middle
737-33-7672,A,Yangon,Normal,Male,Health and beauty,90,8,0.05,756.0,2022-05-09,14:50:00,Credit card,720,12.065,36.0,8.9,CUST-0558,2022,5,May,2,Monday,43,105639,Middle
956-65-9687,C,Naypyitaw,Normal,Male,Health and beauty,90,1,0.05,94.5,2022-05-10,13:12:00,Ewallet,90,12.065,4.5,5.5,CUST-0033,2022,5,May,2,Tuesday,19,111957,Middle
191-17-9929,B,Naypyitaw,Normal,Female,Food and beverages,15,4,0.05,63.0,2022-05-13,20:56:00,Cash,60,2.064,3.0,5.9,CUST-0041,2022,5,May,2,Friday,27,136526,Upper
703-33-9058,B,Yangon,Normal,Male,Food and beverages,15,7,0.05,110.25,2022-05-13,11:17:00,Credit card,105,2.064,5.25,7.0,CUST-0817,2022,5,May,2,Friday,63,111287,Middle
177-65-7237,C,Naypyitaw,Normal,Female,Food and beverages,15,10,0.05,157.5,2022-05-15,19:02:00,Credit card,150,2.064,7.5,8.9,CUST-0679,2022,5,May,2,Sunday,21,32623,Lower
793-76-6076,A,Mandalay,Member,Male,Fashion accessories,120,1,0.05,126.0,2022-05-16,21:10:00,Ewallet,120,18.089,6.0,7.7,CUST-0642,2022,5,May,2,Monday,49,146105,Upper
592-94-1466,C,Yangon,Member,Female,Electronic accessories,30,7,0.05,220.5,2022-05-19,12:48:00,Credit card,210,12.423,10.5,7.1,CUST-0616,2022,5,May,2,Thursday,25,83153,Middle
